Rank;Tier;Username;Join Date;Gold Medals;Silver Medals;Bronze Medals;Points
4345;expert;Vadzim Yermakou;2017;0;1;3;1292
4346;expert;bilal2vec;2018;0;1;4;1292
4347;expert;HenryVu;2016;0;5;2;1291
4348;expert;ManishYathnalli;2017;0;1;1;1291
4349;expert;TharinduMadusanka;2018;0;0;2;1291
4350;expert;Radu Stoicescu;2015;0;5;3;1290
4351;expert;YIFANG;2018;0;1;1;1290
4352;expert;James Z;2016;0;1;2;1289
4353;expert;Louka Ewington-Pitsos;2018;0;1;1;1289
4354;expert;yknk0104;2018;0;1;2;1289
4355;expert;dannadori;2019;0;1;2;1289
4356;expert;Nicolas;2018;1;1;0;1288
4357;expert;jarbol;2015;0;1;1;1286
4358;expert;Vitaly Bondar;2014;0;3;2;1285
4359;expert;Collas Antoine;2016;0;2;0;1285
4360;expert;CHEN;2017;0;8;0;1285
4361;expert;wssokl;2019;0;1;1;1284
4362;expert;Banko;2016;0;0;2;1283
4363;expert;TheChief;2015;0;0;2;1280
4364;expert;willyboy1;2018;0;1;1;1280
4365;expert;Konstantin Kubrak;2018;0;1;1;1279
4366;expert;genethes;2018;0;0;2;1279
4367;expert;Tasos Vafeiadis;2018;0;1;2;1278
4368;expert;Guangxin Su;2020;0;1;1;1278
4369;expert;roush;2019;0;2;1;1277
4370;expert;Nickil Maveli;2019;0;2;0;1276
4371;expert;Federico Raimondi;2019;0;1;4;1276
4372;expert;Mark Zakharov;2019;0;1;1;1275
4373;expert;Kunzhi;2020;0;1;1;1275
4374;expert;gul;2016;0;1;1;1274
4375;expert;Alex;2020;0;1;1;1274
4376;expert;Xin Zeng;2018;0;1;1;1273
4377;expert;Amine Jai Hokimi;2016;0;1;1;1272
4378;expert;benge;2017;0;1;1;1272
4379;expert;tao.chen;2018;0;1;3;1272
4380;expert;ObserverL;2016;0;1;1;1269
4381;expert;wideflat;2017;1;0;3;1269
4382;expert;Zequan Liu;2021;0;1;1;1269
4383;expert;Fernando Pereira;2015;0;0;2;1268
4384;expert;ereyester;2021;0;1;1;1267
4385;expert;SpruceMoose;2015;1;1;2;1266
4386;expert;Vasileios Kagklis;2014;0;1;1;1265
4387;expert;taeksoon.kwon;2017;0;0;2;1265
4388;expert;Fu Shang;2018;0;2;0;1264
4389;expert;Shreyans Dhankhar;2016;0;2;2;1263
4390;expert;Mani;2012;0;0;3;1262
4391;master;Peter Borrmann;2013;2;6;1;1260
4392;master;Arno Candel;2015;1;2;4;1260
4393;expert;donggyukimc;2019;1;0;2;1260
4394;expert;Bonjour!;2021;0;1;1;1260
4395;expert;Yanzhan Yang;2014;0;0;2;1259
4396;master;???(China);2016;1;5;1;1259
4397;expert;ZuoVJ;2018;1;0;1;1257
4398;expert;joocxi;2017;0;1;1;1256
4399;expert;mleljak;2012;0;15;15;1255
4400;expert;Yeongseon Choe;2016;0;1;1;1255
4401;expert;Zito Relova;2017;0;0;4;1255
4402;expert;angryfish;2019;0;2;0;1255
4403;expert;Licheng Zhang;2017;0;0;2;1254
4404;expert;Mohamed Ramzy;2017;0;1;1;1254
4405;expert;brenbrenpen;2019;0;2;0;1252
4406;master;true_pk;2015;3;1;1;1251
4407;expert;Daaaaaan;2018;0;2;0;1249
4408;expert;ShengH huang;2021;0;1;1;1249
4409;master;xy;2018;1;2;0;1248
4410;expert;salt;2015;0;2;0;1247
4411;expert;Aoi Myamori;2019;0;1;1;1247
4412;expert;Dmitry Ivankov;2018;0;2;2;1246
4413;expert;Misha Lisovyi;2018;1;1;0;1243
4414;expert;lzhbrian;2017;0;2;0;1242
4415;expert;nekoumei;2018;0;2;0;1240
4416;expert;bassbone;2018;0;0;3;1240
4417;master;SK;2011;3;8;2;1239
4418;expert;LJH;2019;0;2;0;1238
4419;master;lessonnair;2016;1;4;1;1237
4420;expert;Stephen Foster;2018;0;1;1;1236
4421;expert;Alexandre Araujo;2016;0;8;2;1233
4422;expert;phlogiston;2020;0;0;2;1232
4423;expert;Alexander Makeev;2015;0;1;3;1231
4424;expert;Djamel Khebab;2016;0;1;1;1231
4425;expert;Rahul Agarwal;2017;0;1;1;1231
4426;expert;Xiaozhong2019;2017;0;0;4;1226
4427;expert;Broken Robot;2015;0;5;3;1224
4428;expert;teedrz;2015;1;1;0;1224
4429;expert;Zakaria EL Mesaoudi;2017;1;0;1;1224
4430;expert;robf26;2016;0;4;2;1223
4431;expert;RYUSHI;2020;0;1;1;1223
4432;master;Hang;2014;2;7;7;1221
4433;expert;Ambitious;2017;0;2;1;1221
4434;expert;Farrell Meng;2019;0;2;0;1221
4435;expert;smartbean;2019;0;0;2;1221
4436;expert;wuqinglan;2020;0;1;1;1220
4437;master;Mendrika Ramarlina;2012;1;7;4;1219
4438;expert;coleman;2018;0;2;1;1218
4439;expert;randyMarsh;2015;0;0;2;1216
4440;master;Waring;2016;1;3;3;1216
4441;expert;Pierre Tisseur;2017;0;0;5;1216
4442;expert;Tatsunaga;2017;0;0;3;1216
4443;expert;AlejandroCoronado;2017;0;0;2;1215
4444;expert;Ramiro Debbe;2016;0;0;2;1214
4445;master;Ben Gorman;2013;1;5;1;1213
4446;expert;Sam Shleifer;2014;0;3;1;1213
4447;expert;yusk;2017;0;0;2;1212
4448;expert;particlebbq;2013;0;4;3;1211
4449;master;Graseck;2017;1;2;1;1211
4450;expert;Rudi Kruger;2013;0;4;3;1210
4451;master;Isaac;2013;1;1;7;1210
4452;master;Hakim Idjis;2017;1;4;1;1210
4453;expert;Bosco Yung;2017;0;2;1;1209
4454;master;Triskelion;2014;3;8;14;1208
4455;expert;Phongdk;2017;0;1;2;1208
4456;expert;Olivier St-Amand;2019;0;1;1;1208
4457;expert;Alvin_Xiao;2019;0;1;2;1208
4458;expert;Thatman;2020;0;0;2;1208
4459;expert;Gen-Hao Wu;2021;0;1;1;1208
4460;expert;Robert David Burbidge PhD;2013;0;2;0;1205
4461;expert;Kiyoyasu Fukuchi;2021;0;1;1;1205
4462;expert;A.M.;2012;0;5;0;1204
4463;expert;ritsu1228;2014;0;2;3;1204
4464;expert;Muhammad Alfiansyah;2015;1;1;0;1202
4465;master;Alon Bochman;2015;1;2;0;1202
4466;master;Maximilien@DAMI;2015;1;2;1;1201
4467;master;Hanzhou Wu;2015;2;1;0;1201
4468;expert;Benjamin Dubreu;2018;0;1;2;1200
4469;expert;WESLEY GORDON;2021;0;1;1;1198
4470;expert;Ann Antonova;2018;0;3;0;1197
4471;expert;Tudor Morosan;2012;0;0;3;1196
4472;expert;Han Ding;2018;1;0;1;1196
4473;expert;Peter Nemeth;2019;0;1;2;1193
4474;expert;Nicolas H;2019;0;1;1;1192
4475;expert;shentaowang;2019;0;1;2;1192
4476;expert;Naim Houes;2019;0;1;1;1192
4477;expert;liubin;2014;0;2;0;1191
4478;expert;Ryoungwoo Jang;2015;0;2;0;1191
4479;expert;Claudio Giorgio Giancaterino;2016;0;1;1;1191
4480;expert;Michaël Karpe;2018;0;0;2;1191
4481;expert;Bob Wang;2018;0;1;1;1191
4482;expert;tonish;2020;0;1;1;1191
4483;expert;GarethJones;2016;1;0;2;1190
4484;expert;Dilapsky Lee;2018;0;0;3;1190
4485;master;mashdi;2016;1;3;3;1189
4486;expert;pkugoodspeed;2017;0;0;2;1188
4487;expert;JasonX;2019;0;1;1;1188
4488;expert;Jürgen Schiefele;2019;0;1;1;1187
4489;master;Mikhail;2011;4;6;3;1186
4490;expert;ShivamGarg;2016;0;2;1;1186
4491;expert;a little fat;2019;0;1;1;1185
4492;expert;Aditya;2015;0;1;1;1184
4493;expert;Fred Navruzov;2017;0;2;0;1184
4494;expert;Maksim Kholiavchenko;2017;0;2;1;1184
4495;expert;yy.kim0810;2019;0;2;1;1184
4496;expert;camilleqiao;2019;0;2;0;1184
4497;expert;Branislav Holländer;2018;0;1;1;1183
4498;master;César Parra Rojas;2018;1;2;0;1183
4499;expert;kakakakaka;2020;0;0;2;1183
4500;master;Hillview;2012;3;8;5;1182
4501;expert;ADITYA KUMAR (Negi);2019;0;2;0;1181
4502;expert;qhd0081;2019;0;0;3;1180
4503;expert;Abhimanyu Dikshit;2015;0;3;0;1179
4504;master;Igor Manzhos;2017;1;2;5;1179
4505;expert;Michal;2015;0;0;2;1178
4506;expert;Dinrker;2017;0;2;2;1177
4507;expert;Dmitry Kravchuk;2019;0;0;2;1177
4508;expert;Youngjoon Kim;2018;1;1;0;1176
4509;expert;shalalab;2018;0;1;1;1174
4510;expert;rjkc;2012;0;4;0;1172
4511;master;Kevin Hwang;2013;2;1;1;1172
4512;expert;So Man Ma;2021;0;1;1;1171
4513;expert;Yumeng Li 98;2021;0;1;1;1171
4514;expert;Betterhao;2021;0;0;2;1171
4515;expert;Egor Loginov;2018;0;0;2;1169
4516;expert;Fengcai Li;2018;0;2;2;1169
4517;expert;nlpravi;2013;0;2;1;1168
4518;expert;Saket Kunwar;2013;0;6;3;1166
4519;expert;Keita Kurita;2016;0;2;0;1166
4520;expert;louis-philippe;2013;0;1;1;1165
4521;expert;s-kage;2017;1;1;1;1165
4522;expert;Jar;2017;0;2;0;1165
4523;expert;ruik;2015;0;2;2;1164
4524;expert;Pengkun;2019;0;2;2;1164
4525;expert;tamo123;2019;0;1;2;1162
4526;expert;421;2019;0;1;1;1161
4527;expert;Jordi Z;2015;0;3;2;1160
4528;expert;Diqing Liu;2020;0;2;0;1160
4529;master;Wei Wu;2012;1;11;16;1159
4530;grandmaster;David Thaler;2013;5;13;3;1157
4531;expert;Evgeny Khinenzon;2017;0;2;2;1157
4532;master;den3b;2017;1;3;1;1156
4533;expert;OSCAR4U;2021;0;1;1;1155
4534;expert;Bowen Zhao;2021;0;1;1;1155
4535;expert;???;2021;0;1;1;1155
4536;expert;Huanli Gong;2021;0;1;1;1155
4537;expert;christopher;2021;0;1;1;1155
4538;expert;kyb;2016;0;0;2;1154
4539;expert;Dmitry Pavlov;2016;0;0;3;1154
4540;expert;Masahiro Abe;2017;0;5;1;1154
4541;expert;Vilmar;2016;0;1;5;1153
4542;expert;dyoko37;2019;0;1;1;1153
4543;expert;Pankaj Joshi;2016;0;1;1;1152
4544;master;Mike Pearmain;2013;3;7;5;1151
4545;expert;mingmingdiii;2018;0;2;1;1151
4546;expert;Kei Furuyama;2018;0;2;2;1151
4547;expert;Sachin Wasnik;2014;0;1;1;1149
4548;expert;Jameson;2018;1;1;1;1148
4549;expert;BOBIAN;2021;0;1;1;1146
4550;expert;mcpsg;2016;1;1;0;1144
4551;master;Ankit Gupta;2015;2;1;2;1143
4552;master;Joseph Chui;2016;1;2;0;1143
4553;expert;Fabienvs;2016;0;4;0;1143
4554;expert;Micha? Franczak;2019;0;2;1;1143
4555;expert;reinlearn;2016;0;0;2;1142
4556;expert;KongliangYu;2018;0;2;1;1141
4557;expert;NathanHubens;2017;0;0;2;1136
4558;expert;Anton Lytyakov;2018;0;2;1;1136
4559;master;Jialun He;2015;1;2;4;1135
4560;expert;???;2019;0;2;1;1135
4561;expert;LXYTSOS;2016;0;1;1;1133
4562;expert;Andrii Gogniat;2018;0;5;0;1133
4563;expert;anonemaus;2016;1;1;1;1131
4564;expert;YueWen;2017;2;0;0;1131
4565;expert;Seung-jaeBang;2017;2;0;0;1131
4566;master;FengLi;2016;1;3;2;1130
4567;expert;Yang;2018;0;1;1;1130
4568;expert;zyypzp0314;2020;0;1;1;1130
4569;expert;Johnny;2020;0;1;2;1129
4570;expert;WenD;2018;0;0;2;1128
4571;master;( ?° ?? ?°);2013;2;5;3;1127
4572;expert;SwordFaith;2018;0;0;2;1127
4573;expert;Maksym;2018;0;0;3;1124
4574;expert;Marc;2018;0;1;1;1124
4575;expert;JiaqiFan;2017;0;2;0;1123
4576;expert;sblroid;2019;0;3;1;1123
4577;master;Andi Leslie Yan;2015;1;3;2;1122
4578;expert;Giannis Panagiotakis;2018;1;1;1;1122
4579;expert;Yestin Wang;2020;0;1;1;1121
4580;master;Ilya Kolchin;2014;1;3;0;1120
4581;expert;Erik Gao;2016;0;1;4;1120
4582;expert;Xiao;2018;0;1;1;1120
4583;expert;Atichat Auppakansang;2019;0;0;2;1120
4584;expert;LW;2020;0;0;2;1119
4585;expert;augur24;2015;0;3;0;1118
4586;expert;MartijnNanne;2016;0;4;0;1118
4587;expert;Wudi Wang;2017;1;0;1;1118
4588;expert;Zain;2019;0;1;1;1118
4589;master;Edwin Graham;2014;1;4;8;1117
4590;expert;Ambareesh Prakash;2016;0;4;2;1117
4591;master;DeePBluE;2017;1;4;1;1116
4592;expert;Wang wanding;2020;0;1;1;1116
4593;expert;tam;2018;0;0;2;1114
4594;expert;Kostiantyn Liepieshov;2019;0;1;1;1113
4595;expert;Mark Worrall;2016;0;3;2;1112
4596;expert;algopia;2016;0;3;3;1110
4597;grandmaster;Halla Yang;2012;5;5;1;1109
4598;expert;Nathaniel Maddux;2017;1;1;0;1108
4599;expert;alfredlimx;2020;0;2;0;1108
4600;expert;Vincent L.;2015;0;4;0;1107
4601;master;kubilai;2016;1;2;1;1107
4602;expert;Excuses;2017;0;2;1;1107
4603;master;Sterby;2015;1;3;4;1106
4604;expert;Pham Kim Hoan;2017;0;1;1;1106
4605;expert;Xira6202;2019;0;2;0;1106
4606;expert;Swaroop Kallakuri;2014;0;0;2;1104
4607;expert;Jin Liu;2017;0;4;1;1104
4608;expert;Natasha Manzhos;2017;1;1;5;1104
4609;expert;flyman;2019;0;1;1;1104
4610;master;clobber;2014;4;3;2;1103
4611;expert;hu501694969;2020;0;1;1;1103
4612;expert;szywind;2016;0;2;3;1102
4613;expert;Vlad Pavlov;2020;0;1;1;1102
4614;master;Florian Laroumagne;2016;2;3;4;1100
4615;expert;Obsidian;2017;0;5;3;1100
4616;expert;Sabbir Ahmed;2018;0;2;1;1100
4617;expert;Benson Bair;2019;0;2;0;1099
4618;expert;Toru Hasegawa;2019;0;0;2;1099
4619;expert;?ico??s?e??an;2016;0;0;3;1098
4620;expert;Hieu Dang;2016;0;2;2;1097
4621;expert;MADAO;2017;0;1;1;1097
4622;expert;Abhishek Anand;2013;0;3;3;1096
4623;expert;maplewolf;2014;0;3;2;1096
4624;expert;PANG Yang;2021;0;1;1;1095
4625;expert;Anton Kuijer;2014;0;2;1;1094
4626;expert;Leonid Sinev;2015;0;3;0;1094
4627;expert;Silver Stream;2020;0;1;1;1093
4628;expert;Keij;2019;0;0;2;1090
4629;expert;HieuDQM;2020;0;1;1;1090
4630;expert;Dominic Brassard;2017;0;4;0;1089
4631;expert;Ruide;2021;0;0;2;1089
4632;grandmaster;Mikhail Trofimov;2013;6;6;2;1088
4633;expert;Rafael Yamagata;2019;0;1;1;1088
4634;expert;Oliver HAN;2016;0;2;0;1087
4635;expert;yohei;2017;0;2;3;1087
4636;expert;linhw;2019;0;1;1;1087
4637;master;Marcin Pionnier;2011;3;3;3;1086
4638;expert;Igor Gaidamaka;2019;0;0;2;1086
4639;expert;Peining;2017;0;1;1;1085
4640;expert;daisaku;2018;1;1;0;1085
4641;expert;ShinnaMashiro;2016;0;6;0;1084
4642;expert;Allent Dan;2019;0;2;0;1084
4643;expert;cvlt_mao;2019;0;1;1;1083
4644;expert;Vlad A;2019;0;1;1;1083
4645;expert;François;2016;0;1;3;1082
4646;expert;Krishnan;2017;0;1;2;1081
4647;expert;Xiangxun Lu;2018;0;3;0;1081
4648;expert;Frost;2019;0;2;0;1081
4649;master;QingnanTang;2017;1;3;2;1080
4650;expert;Qile Tan;2018;0;3;0;1080
4651;expert;hbo;2017;0;3;0;1076
4652;expert;ShenghuiGuo;2020;0;0;2;1076
4653;expert;takaron;2020;0;0;2;1076
4654;expert;Byung Soo Ko;2018;1;1;0;1075
4655;expert;PureDream;2021;0;0;2;1075
4656;expert;???;2018;0;3;1;1074
4657;master;Scott Lowe;2015;1;2;1;1073
4658;expert;gumigumi4f;2019;0;2;0;1073
4659;expert;Andreisun;2014;0;5;5;1072
4660;expert;W. Yifan;2016;0;3;3;1070
4661;expert;Kostya Kravchenko;2017;0;2;1;1069
4662;expert;Sridharan Kamalakannan;2014;0;3;0;1068
4663;expert;differentialmind;2018;0;1;1;1068
4664;expert;Eason Zh;2019;0;1;1;1068
4665;expert;Swapnesh Khare;2018;0;1;1;1067
4666;expert;Ahmed Alesh;2018;0;4;0;1066
4667;expert;YUAN Quan;2021;0;0;2;1065
4668;expert;Bill Holst;2012;0;1;1;1064
4669;expert;GopalS;2014;0;2;4;1064
4670;expert;AlexTru;2016;0;0;7;1063
4671;expert;Alexander Firsov;2017;0;2;0;1063
4672;expert;Tang;2018;0;2;0;1063
4673;expert;Hamid Moghaddam;2018;0;1;1;1063
4674;expert;gcn;2016;1;1;1;1062
4675;expert;weekender;2018;0;1;1;1062
4676;expert;hiroshi muraoka;2015;1;1;1;1061
4677;expert;Hiroshi;2015;0;0;3;1061
4678;expert;NULL;2018;0;2;3;1061
4679;expert;Tom Sluzalec;2019;0;1;1;1061
4680;expert;ITankoyeu;2013;0;2;4;1059
4681;expert;Ahmed Aboumalwa;2016;0;0;2;1058
4682;master;zyf;2017;1;2;1;1057
4683;master;Shane;2018;1;2;0;1057
4684;expert;bowaer;2018;0;2;1;1057
4685;expert;ZhangLong;2019;0;1;1;1057
4686;master;rokh;2011;3;4;3;1056
4687;expert;nefedov_m;2016;0;2;0;1054
4688;expert;Sandeep;2016;0;0;2;1054
4689;expert;iwatobi;2018;0;1;1;1052
4690;expert;Orange;2016;0;2;1;1051
4691;expert;CheonSeong Kang;2018;0;2;2;1051
4692;expert;Yoshi;2019;0;2;2;1051
4693;expert;Vitalii Peretiatko;2016;0;3;2;1049
4694;expert;kotaba;2018;0;1;1;1049
4695;expert;AMaoIsACat;2021;0;1;1;1049
4696;expert;Josh Varty;2014;0;0;3;1047
4697;expert;Mikhail Artukhov;2013;0;2;1;1046
4698;master;Phillip Chilton Adkins;2013;2;8;7;1046
4699;expert;fujisan;2017;0;2;2;1046
4700;expert;James Thornton;2017;0;1;2;1045
4701;expert;SG Wang;2015;0;1;1;1043
4702;expert;saber;2018;0;1;1;1043
4703;master;rhina;2014;2;1;0;1042
4704;expert;MLeong;2016;0;2;1;1042
4705;expert;yueqi;2017;0;1;1;1042
4706;expert;Sofia Kirillova;2017;0;0;2;1042
4707;expert;canonrock;2019;0;1;1;1042
4708;expert;Andrea Lonza;2017;1;1;1;1039
4709;expert;Tong;2016;0;0;2;1037
4710;master;Jisung Kim;2016;1;2;0;1037
4711;expert;Steinhafen;2017;0;2;3;1037
4712;expert;Aengus Tran;2017;0;3;0;1037
4713;expert;Harold;2020;0;1;1;1037
4714;expert;David Istrati;2020;0;0;2;1037
4715;expert;HuangWei;2017;0;4;1;1034
4716;expert;Zigzag;2018;0;3;2;1033
4717;expert;Goutam;2014;0;2;1;1032
4718;expert;Stanislau Fink;2018;0;1;2;1032
4719;expert;tao_zhang;2018;0;0;2;1032
4720;expert;psyche;2018;0;0;2;1032
4721;expert;InoS;2020;0;1;1;1032
4722;expert;XiQiao;2020;0;2;0;1032
4723;expert;Lin;2020;0;1;1;1032
4724;expert;NullPoint;2018;0;2;1;1031
4725;expert;Datagui;2018;0;2;0;1031
4726;master;Elena Cuoco;2014;1;2;7;1030
4727;expert;_hans;2017;0;2;1;1029
4728;expert;Fang Duan;2015;0;0;3;1028
4729;expert;KrzysztofMisztal;2015;0;1;1;1028
4730;expert;Vikram Hegde;2016;0;1;1;1028
4731;expert;Joshua Colmer;2019;1;0;1;1028
4732;master;Kyle;2017;1;2;1;1026
4733;expert;xbit;2019;0;1;1;1026
4734;expert;zz;2015;0;0;2;1025
4735;master;Tim Hochberg;2015;1;4;3;1025
4736;expert;jenny;2017;0;2;2;1024
4737;expert;Yokotani;2018;0;1;1;1024
4738;expert;theta;2019;0;1;2;1024
4739;expert;TJ Klein;2019;0;1;2;1023
4740;master;Charlie Turner;2011;1;7;7;1022
4741;expert;YaoGun Liu;2019;0;2;0;1022
4742;expert;Ka-Ga-Ri;2019;0;0;2;1022
4743;master;dune_dweller;2015;1;5;3;1021
4744;master;Marcin Mucha;2011;5;3;0;1020
4745;expert;JamesGoGo;2017;0;0;5;1019
4746;expert;Max;2017;1;1;3;1018
4747;expert;nahiz;2019;0;1;1;1018
4748;expert;Ziteng Pang;2019;0;1;2;1018
4749;expert;maesaer;2016;0;1;2;1017
4750;expert;BlueDragon;2013;0;0;2;1016
4751;expert;soulless;2020;0;1;1;1016
4752;expert;Haotian(Oliver) Xie;2020;0;1;1;1016
4753;expert;eggachecat;2018;0;1;1;1014
4754;expert;Nazar;2016;1;1;0;1013
4755;expert;Nastassia Smolskaya;2018;0;1;3;1013
4756;expert;Yuki Mune;2020;0;1;1;1011
4757;expert;Arigion;2013;0;2;3;1010
4758;expert;Timon Gurcke;2017;0;1;2;1010
4759;expert;Akira Ito;2016;0;1;1;1009
4760;expert;Xi Zhang 666666;2020;0;1;1;1009
4761;expert;Rafael Moraes;2016;0;1;4;1008
4762;expert;SALAM MOAMED JEDIDI;2017;0;1;2;1008
4763;expert;OuYangjia;2017;0;3;1;1008
4764;master;scnndl;2016;2;3;1;1007
4765;expert;?????;2017;0;2;3;1007
4766;expert;Liam Culligan;2015;0;5;6;1006
4767;expert;480073534;2020;0;1;1;1006
4768;expert;charlie;2021;0;1;1;1006
4769;expert;perl;2014;0;1;1;1004
4770;expert;Alexander Semenov;2016;0;3;0;1004
4771;master;Johan van Rooij;2015;1;2;2;1003
4772;expert;Eric;2015;0;1;1;1002
4773;master;YS-L;2013;4;10;3;1000
4774;expert;Walstd;2019;0;1;1;1000
4775;expert;Gracynn;2020;0;2;0;1000
4776;expert;Tilii;2016;0;3;3;999
4777;expert;ysdtsy;2018;0;4;0;998
4778;expert;Daic;2019;0;1;1;997
4779;expert;Tyrone Cragg;2015;0;4;6;995
4780;expert;Shiro Kawakita;2019;0;0;5;995
4781;expert;AGinW;2020;0;1;1;995
4782;expert;Mohamed Abbas;2012;0;0;2;994
4783;master;Philip Wahrlich;2013;2;1;3;994
4784;expert;Budi Ryan;2016;0;2;0;993
4785;expert;Tatsuya Izuka;2018;0;0;2;993
4786;expert;Coco;2019;0;2;1;993
4787;expert;Michael Pawlus;2014;0;2;1;992
4788;expert;Daniel Souza;2017;1;1;0;992
4789;expert;EduardoLi;2017;0;0;2;991
4790;expert;m9798760;2017;1;0;1;990
4791;expert;Rohit Mehra;2017;0;3;0;990
4792;expert;Itoku Lau;2018;0;1;1;990
4793;master;Florian Muellerklein;2015;1;6;2;989
4794;expert;Daniel S.;2017;0;2;6;989
4795;expert;Shaokun Feng;2017;0;4;1;988
4796;master;Hau Nguyen;2018;1;2;0;988
4797;expert;Illia Ovcharenko;2018;0;2;0;988
4798;master;Marek Cygan;2014;5;2;0;987
4799;expert;Teng Lei;2017;0;2;0;987
4800;expert;Morylov Yehor;2018;0;0;2;987
4801;expert;Srinath Nizampatnam;2018;0;2;0;987
4802;expert;Max Garber;2019;0;0;2;986
4803;expert;Zhengyang Song;2015;0;2;0;985
4804;expert;shallow learning;2016;0;3;0;985
4805;expert;NotaAaTuner;2016;1;1;1;985
4806;expert;???????;2019;0;3;0;985
4807;grandmaster;M. Takagiwa;2013;6;14;1;984
4808;expert;phun;2017;0;3;0;984
4809;expert;HanLi;2018;1;1;0;984
4810;expert;qi.zhang;2017;0;0;3;983
4811;expert;Wal8800;2017;0;1;1;983
4812;expert;gabethehuman;2018;0;0;2;983
4813;expert;tuzhis;2019;0;2;2;983
4814;expert;sergio callarelli;2016;1;0;3;982
4815;expert;Smilence;2017;0;2;2;982
4816;master;Andrii Cherednychenko;2013;1;2;2;981
4817;expert;lzlzlzl;2017;0;0;2;981
4818;expert;Chihwei Lin;2020;0;2;0;981
4819;expert;Felix Abrahamsson;2018;0;1;1;980
4820;expert;Anastasiia Ignateva;2016;2;0;0;979
4821;master;FuLin;2016;1;2;0;978
4822;expert;Geonmo Gu;2017;1;1;0;978
4823;master;Olena;2017;1;2;4;978
4824;expert;Pasquale;2019;0;0;2;978
4825;expert;Tae Kwan Lee;2019;1;1;0;978
4826;master;Bowen-Yuan;2014;2;1;0;977
4827;expert;RunningWolf;2015;1;1;2;977
4828;expert;Zhuoxi Bai;2020;0;1;1;977
4829;master;Gábor S;2012;2;2;2;976
4830;master;Gino;2015;1;9;12;976
4831;expert;Ziv Cohen;2016;0;0;6;976
4832;expert;Sion Wang;2018;0;0;3;976
4833;expert;Johannes Shr;2016;0;3;0;974
4834;expert;ldl;2017;0;3;2;974
4835;expert;lesc;2020;0;1;1;974
4836;expert;DK;2012;0;2;1;973
4837;master;Guido Tapia;2013;2;3;2;973
4838;expert;Grzegorz Opoka;2015;0;0;2;973
4839;master;Shannon;2016;1;2;2;973
4840;expert;@VM;2017;0;0;2;973
4841;expert;JayChen;2018;0;0;2;973
4842;master;Jiajun Mao;2018;1;2;0;972
4843;expert;Tania J;2018;0;3;1;971
4844;expert;Sand3r;2018;0;0;2;971
4845;expert;Zhixing;2018;0;2;2;971
4846;expert;Deepshad;2020;0;0;2;970
4847;expert;t8da;2015;0;4;0;969
4848;master;Zhiqiang Zhong;2016;2;1;1;969
4849;expert;Andrea Rapuzzi;2017;0;2;1;969
4850;expert;Ruilin Shi;2021;0;0;3;969
4851;expert;mlin;2017;0;1;1;968
4852;expert;frankman;2013;1;1;0;967
4853;master;Robson;2014;2;2;1;967
4854;expert;Rajesh Shreedhar;2015;0;3;2;967
4855;master;Rafael Crescenzi;2015;2;3;0;966
4856;expert;Bertrand P;2019;0;2;0;966
4857;expert;Hyde K;2019;0;0;2;965
4858;expert;Frank Fan;2019;0;1;2;964
4859;expert;billzxz;2019;0;1;1;964
4860;expert;HuangXiaoquan;2019;0;2;0;964
4861;expert;Tangqi Shi;2021;0;0;2;964
4862;expert;Chris;2021;0;0;2;964
4863;expert;Wayne;2021;0;0;2;964
4864;expert;dimkadimon;2013;0;1;2;963
4865;expert;MichaelMayer;2017;0;1;1;963
4866;expert;HM;2017;0;1;3;963
4867;expert;Chuanle Dou;2018;0;1;2;963
4868;expert;alex_str;2017;0;1;5;962
4869;expert;MarcYueZhao;2018;0;2;1;962
4870;expert;Aakansh;2013;0;3;2;961
4871;master;KirillSkornyakov;2016;1;3;3;961
4872;expert;TheFOX;2015;0;2;2;958
4873;expert;Steve Joly;2016;0;1;2;958
4874;expert;ilyes;2016;0;0;2;958
4875;expert;Sam Molokov;2019;0;0;2;958
4876;expert;ywkim;2012;0;1;2;957
4877;expert;Naman Lal;2018;0;1;1;957
4878;expert;KenMa;2016;0;2;1;956
4879;expert;go fishing;2019;0;2;0;956
4880;expert;ZY. Feng;2019;0;2;1;956
4881;expert;JiaCheng121211;2020;0;0;2;956
4882;grandmaster;Alexander D'yakonov;2011;9;14;4;955
4883;expert;Aitor Ortiz de Latierro Olivella;2019;0;1;2;955
4884;expert;Hanmin Ma;2021;0;1;1;954
4885;expert;Liam Bressler;2014;0;0;2;953
4886;expert;Noah Weber;2018;0;0;2;953
4887;expert;mle;2015;0;1;3;951
4888;master;Keiku;2012;1;4;5;949
4889;expert;SergeyN;2016;0;1;1;949
4890;expert;Tim;2018;0;1;1;949
4891;expert;XI;2019;0;1;1;949
4892;master;BorisV;2016;1;2;0;948
4893;expert;Filemide;2018;0;1;2;948
4894;expert;Güner ALPAYDIN;2019;0;1;1;948
4895;expert;chhaatra;2017;0;0;2;947
4896;expert;KNKN;2019;0;0;2;947
4897;expert;Yurii Rebryk;2016;0;2;0;946
4898;expert;Limber;2017;0;1;1;946
4899;expert;Genyuan Xia;2017;1;1;0;946
4900;expert;Niclas Stoltenberg;2018;0;1;1;945
4901;expert;Silvernine;2018;0;1;2;944
4902;expert;Heng Fang;2019;1;1;0;943
4903;master;Radu;2012;1;1;1;942
4904;expert;PavelLiashkov;2016;0;0;3;942
